time,timestamp,frontend_recommendationservice,checkoutservice_emailservice,frontend_cartservice,cartservice_redis-cart,frontend_checkoutservice,frontend_currencyservice,checkoutservice_cartservice,productcatalogservice_mysql,gateway_nats,checkoutservice_shippingservice,frontend_shippingservice,checkoutservice_productcatalogservice,frontend_adservice,checkoutservice_currencyservice,checkoutservice_paymentservice,adservice_mysql,frontend_productcatalogservice,recommendationservice_productcatalogservice
2022-08-14 09:19:48.722855093 +0000 UTC m=+26640.954656447,1660468788,0.022409090909090906,0.005,0.006948529411764706,0.6166666666666666,0.25,0.009526315789473685,0.0075,14.834666666666665,0.019600000000000003,0.0032857142857142855,0.0037368421052631578,0.004,0.01892857142857143,0.01,0.005,8.232,0.004884615384615384,0.009322916666666669
2022-08-14 09:20:48.670912794 +0000 UTC m=+26700.902714156,1660468848,0.02033018867924528,0.003,0.004403508771929825,0.5628,0.25,0.02243421052631579,0.005,14.5444,0.020666666666666667,0.0036666666666666666,0.0038571428571428567,0.0045,0.019272727272727275,0.05625,0.005,7.476,0.0047898832684824914,0.008273809523809524
2022-08-14 09:21:48.58120703 +0000 UTC m=+26760.813008394,1660468908,0.02011904761904762,0.005,0.0035714285714285718,0.6573333333333333,0.37499999999999994,0.008258928571428572,0.0036666666666666666,13.441600000000001,0.020666666666666667,0.0036666666666666666,0.0035714285714285718,0.0067857142857142855,0.019107142857142854,0.0375,0.005,7.476,0.004570977917981073,0.008214285714285714
2022-08-14 09:22:48.69518967 +0000 UTC m=+26820.926991024,1660468968,0.02194915254237288,0.0075,0.0067857142857142855,0.7305333333333333,0.23125,0.021249999999999995,0.00325,13.9348,0.019600000000000003,0.003,0.003666666666666667,0.005833333333333333,0.020047169811320757,0.05,0.0035,7.812,0.0044662756598240465,0.009042553191489361
2022-08-14 09:23:48.54501602 +0000 UTC m=+26880.776817373,1660469028,0.0211328125,0.0075,0.006283783783783784,0.6499333333333333,0.175,0.009119047619047619,0.005,14.542266666666666,0.021733333333333334,0.003,0.0037777777777777783,0.004714285714285714,0.020138888888888887,0.003923076923076923,0.0034000000000000002,7.476,0.004498559077809798,0.00853448275862069
2022-08-14 09:24:48.598990287 +0000 UTC m=+26940.830791641,1660469088,0.022409090909090906,0.0075,0.0051271186440677964,0.6728,0.25,0.015227272727272723,0.006666666666666667,16.001333333333335,0.019600000000000003,0.003,0.003666666666666667,0.005625,0.019375,0.06875,0.00625,7.392,0.004694189602446484,0.009166666666666668
2022-08-14 09:25:48.629662499 +0000 UTC m=+27000.861463869,1660469148,0.02029661016949152,0.0075,0.0059375,0.5499333333333333,0.25,0.008468992248062015,0.006666666666666666,14.033466666666667,0.02,0.0036666666666666666,0.003933333333333333,0.0075,0.01890625,0.0036666666666666666,0.005,7.056,0.004747508305647841,0.00855
2022-08-14 09:26:48.583553209 +0000 UTC m=+27060.815354563,1660469208,0.020942622950819667,0.006666666666666666,0.00553030303030303,0.6427999999999999,0.19375,0.007692307692307692,0.0036666666666666666,14.384,0.0212,0.0036666666666666666,0.0034,0.0085,0.019736842105263157,0.004142857142857143,0.005,8.484,0.004072115384615385,0.008478260869565216
2022-08-14 09:27:48.514388875 +0000 UTC m=+27120.746190235,1660469268,0.0204296875,0.00625,0.0045625,0.6075333333333333,0.3125,0.00901923076923077,0.003909090909090909,16.353333333333335,0.0214,0.06666666666666665,0.009166666666666668,0.005909090909090909,0.019115384615384617,0.008333333333333331,0.004200000000000001,8.148,0.0047701863354037265,0.0085
2022-08-14 09:28:48.683282992 +0000 UTC m=+27180.915084353,1660469328,0.02,0.005,0.0050531914893617025,0.4734,0.4375,0.009,0.0036666666666666666,12.409733333333334,0.0214,0.1,0.04642857142857143,0.0032857142857142855,0.01902777777777778,0.005,0.005,6.72,0.004850980392156863,0.008666666666666668
2022-08-14 09:29:48.558939188 +0000 UTC m=+27240.790740541,1660469388,0.021311475409836068,0.0075,0.006518987341772151,0.6215333333333333,0.6875,0.007409090909090909,0.007857142857142856,14.832533333333332,0.021466666666666665,0.17499999999999996,0.0325,0.004333333333333333,0.021964285714285714,0.0175,0.005833333333333333,7.812,0.005066371681415929,0.0083203125
2022-08-14 09:30:48.721192164 +0000 UTC m=+27300.952993521,1660469448,0.0225,0.00875,0.006472602739726027,0.5543333333333333,0.625,0.008983739837398374,0.007,13.914933333333332,0.019600000000000003,0.2,0.08750000000000004,0.0075,0.0196875,0.005,0.003,6.552,0.005624999999999999,0.009375
2022-08-14 09:31:48.686822178 +0000 UTC m=+27360.918623538,1660469508,0.024375,0.0075,0.004541666666666666,0.554,0.7,0.008882978723404255,0.0064285714285714285,13.151333333333334,0.02,0.005,0.13750000000000007,0.003444444444444444,0.02,0.01,0.004333333333333333,6.384,0.004483394833948339,0.010624999999999999
2022-08-14 09:32:48.866260242 +0000 UTC m=+27421.098061597,1660469568,0.0225,0.006666666666666666,0.004183098591549296,0.6482,0.1875,0.01111702127659574,0.004200000000000001,16.5272,0.021733333333333334,0.003909090909090909,0.003636363636363637,0.003833333333333333,0.01883064516129032,0.008125,0.004200000000000001,6.972,0.00460960960960961,0.009210526315789475
2022-08-14 09:33:48.637643259 +0000 UTC m=+27480.869444612,1660469628,0.01962837837837838,0.00625,0.005492424242424242,0.6908666666666666,0.225,0.008027522935779817,0.007,15.488266666666666,0.021028571428571428,0.003,0.0034,0.00325,0.02102040816326531,0.003666666666666667,0.003,7.728,0.004409921671018276,0.00814814814814815
2022-08-14 09:34:48.703813331 +0000 UTC m=+27540.935614685,1660469688,0.021567796610169495,0.006666666666666667,0.0065705128205128215,0.6029333333333333,0.21249999999999997,0.00819672131147541,0.004666666666666666,14.885733333333334,0.019600000000000003,0.0032,0.00375,0.003888888888888889,0.01925,0.003769230769230769,0.0034000000000000002,7.728,0.00443026706231454,0.008673469387755102
2022-08-14 09:35:48.663539822 +0000 UTC m=+27600.895341175,1660469748,0.01926470588235294,0.0036666666666666666,0.004169230769230769,0.5747333333333333,0.375,0.007687499999999999,0.005,14.938266666666667,0.0228,0.003,0.0033529411764705885,0.003999999999999999,0.018467741935483867,0.004714285714285714,0.0036666666666666666,7.98,0.004456310679611651,0.00793859649122807
2022-08-14 09:36:48.546610502 +0000 UTC m=+27660.778411864,1660469808,0.022083333333333337,0.0075,0.006060606060606061,0.6471333333333333,0.1375,0.008089622641509432,0.0038571428571428567,14.7424,0.0228,0.0038571428571428567,0.0037368421052631578,0.005,0.02,0.0055,0.0035,7.896,0.004097297297297297,0.008851351351351351
2022-08-14 09:37:48.645140832 +0000 UTC m=+27720.876942194,1660469868,0.02137931034482759,0.0075,0.005215517241379311,0.7384,0.3125,0.008166666666666666,0.006666666666666666,13.914933333333332,0.0212,0.0036666666666666666,0.003,0.004200000000000001,0.01918103448275862,0.025,0.003,7.56,0.00421832884097035,0.008977272727272726
2022-08-14 09:38:48.65156938 +0000 UTC m=+27780.883370741,1660469928,0.021603773584905662,0.003,0.004174603174603174,0.6103333333333334,0.25,0.007702702702702702,0.005,11.126666666666667,0.0212,0.003,0.00425,0.0034000000000000002,0.020333333333333335,0.003333333333333333,0.0075,6.888,0.004659016393442623,0.009027777777777779
2022-08-14 09:39:48.457658417 +0000 UTC m=+27840.689459781,1660469988,0.01991935483870968,0.0075,0.004649122807017544,0.4981333333333333,0.175,0.009552238805970148,0.004,12.779466666666668,0.0228,0.0034000000000000002,0.0030869565217391303,0.0046,0.019152542372881356,0.0034000000000000002,0.004,8.148,0.004252279635258358,0.008068181818181818
2022-08-14 09:40:48.586500772 +0000 UTC m=+27900.818302125,1660470048,0.02125,0.0075,0.006340579710144928,0.6532666666666667,0.75,0.009273504273504275,0.005833333333333333,14.165466666666667,0.0212,0.1,0.7307692307692307,0.004200000000000001,0.020531914893617022,0.00425,0.005833333333333333,7.644,0.004358381502890174,0.00877906976744186
2022-08-14 09:41:48.750168679 +0000 UTC m=+27960.981970032,1660470108,0.019609375,0.006875,0.006319444444444444,0.6784,0.8333333333333333,0.008453389830508477,0.0038571428571428567,12.638266666666667,0.019600000000000003,0.1,0.72,0.004166666666666666,0.020053191489361702,0.004428571428571428,0.003,6.72,0.00480794701986755,0.0085
2022-08-14 09:42:48.566543017 +0000 UTC m=+28020.798344369,1660470168,0.0215625,0.005,0.004278688524590164,0.4878,,0.00873873873873874,0.00625,12.616266666666666,0.0228,0.01,0.6973684210526315,0.0075,0.02,0.0075,0.005,7.308,0.0038991354466858786,0.008785714285714284
2022-08-14 09:43:48.666720083 +0000 UTC m=+28080.898521436,1660470228,0.021785714285714283,0.0075,0.004058823529411765,0.5824666666666667,0.175,0.009095238095238095,0.006,14.218666666666666,0.0228,0.0032857142857142855,0.0032222222222222222,0.0038000000000000004,0.019827586206896553,0.00375,0.003,7.644,0.004145510835913312,0.009375
2022-08-14 09:44:48.846666536 +0000 UTC m=+28141.078467892,1660470288,0.021785714285714283,0.008,0.006139705882352941,0.6376000000000001,0.225,0.009339622641509435,0.0064285714285714285,14.538,0.0228,0.003181818181818182,0.004157894736842105,0.004333333333333333,0.018839285714285715,0.005,0.005,7.056,0.004605015673981192,0.009078947368421051
2022-08-14 09:45:48.779253494 +0000 UTC m=+28201.011054846,1660470348,0.0205,0.006875,0.0061153846153846145,0.5969333333333333,0.2125,0.009300847457627118,0.003999999999999999,13.719066666666668,0.019600000000000003,0.003,0.0033000000000000004,0.004200000000000001,0.01918103448275862,0.005,0.005833333333333333,7.14,0.004511111111111111,0.008489583333333332
2022-08-14 09:46:48.781611659 +0000 UTC m=+28261.013413021,1660470408,0.02016129032258064,0.0075,0.004433333333333333,0.6073999999999999,0.375,0.009941176470588236,0.003,13.3756,0.0212,0.003,0.003823529411764706,0.003,0.02018867924528302,0.005,0.0075,6.888,0.004718032786885246,0.008555555555555556
2022-08-14 09:47:48.869273528 +0000 UTC m=+28321.101074890,1660470468,0.022284482758620692,0.0075,0.0063135593220338985,0.5742666666666667,0.2125,0.006616161616161616,0.0067857142857142855,16.667733333333334,0.0213,0.0036666666666666666,0.0035714285714285718,0.004714285714285714,0.01870967741935484,0.01,0.005,7.308,0.004152454780361756,0.009055555555555555
2022-08-14 09:48:48.897530612 +0000 UTC m=+28381.129331965,1660470528,0.020625,0.0075,0.006192307692307691,0.5502,0.3125,0.007924107142857142,0.004333333333333333,15.0064,0.019600000000000003,0.003,0.003363636363636364,0.0035,0.0194811320754717,0.05,0.005,7.476,0.003994594594594594,0.008229166666666666
2022-08-14 09:49:48.743317772 +0000 UTC m=+28440.975119125,1660470588,0.0246875,0.0075,0.004441176470588236,0.6591333333333333,0.175,0.008377659574468085,0.0045,14.5664,0.02,0.003333333333333333,0.0045,0.0065625,0.019279661016949154,0.005,0.0038000000000000004,7.308,0.0045634218289085544,0.011630434782608699
2022-08-14 09:50:48.698771226 +0000 UTC m=+28500.930572580,1660470648,0.02175,0.00625,0.005,0.7023333333333334,0.25,0.009444444444444446,0.004333333333333333,13.653066666666668,0.02,0.0035,0.004,0.004714285714285714,0.01892857142857143,0.0375,0.004333333333333333,6.972,0.005454545454545454,0.008913043478260869
2022-08-14 09:51:48.479132544 +0000 UTC m=+28560.710933898,1660470708,0.019705882352941177,0.0075,0.00623134328358209,0.6070666666666668,0.25,0.011538461538461532,0.005,16.153200000000002,0.0214,0.0035454545454545456,0.0036,0.005625,0.0190983606557377,0.01375,0.003333333333333333,8.484,0.004388571428571429,0.008208333333333333
2022-08-14 09:52:48.591074424 +0000 UTC m=+28620.822875801,1660470768,0.02157894736842105,0.0075,0.00623015873015873,0.5771333333333333,0.6666666666666667,0.00725,0.005,14.726799999999999,0.02088,0.15000000000000002,0.55,0.003999999999999999,0.01930555555555556,0.004333333333333334,0.0034000000000000002,7.14,0.004510703363914373,0.008775510204081634
2022-08-14 09:53:48.77255405 +0000 UTC m=+28681.004355404,1660470828,0.019204545454545453,0.005,0.003763157894736842,0.5140666666666667,1.75,0.007782608695652174,0.003,13.932666666666666,0.019600000000000003,0.1,0.2326923076923077,0.0035714285714285713,0.0185,0.0055,0.005,6.468,0.005132158590308369,0.008318181818181818
2022-08-14 09:54:48.54880575 +0000 UTC m=+28740.780607103,1660470888,0.0203125,0.006875,0.00535,0.51,0.4583333333333333,0.008060344827586207,0.005,12.8476,0.0228,0.1,0.4166666666666667,0.005416666666666667,0.019893617021276597,0.0175,0.003,7.14,0.0041320754716981135,0.00840909090909091
2022-08-14 09:55:48.618985219 +0000 UTC m=+28800.850786574,1660470948,0.024210526315789474,0.00875,0.005758928571428571,0.5606666666666666,0.25,0.025,0.006875,12.8348,0.02096,0.005,0.0038750000000000004,0.0075,0.018863636363636364,0.06666666666666667,0.004,6.72,0.0049921875,0.009027777777777779
2022-08-14 09:56:48.817053165 +0000 UTC m=+28861.048854530,1660471008,0.022115384615384613,0.004,0.004811320754716981,0.5996666666666667,0.3125,0.009817708333333333,0.005,13.751733333333334,0.019600000000000003,0.004,0.0037619047619047623,0.005,0.02096153846153846,0.11875,0.003,6.552,0.004562700964630224,0.009144736842105265
2022-08-14 09:57:48.590021912 +0000 UTC m=+28920.821823265,1660471068,0.02,0.003,0.004292307692307693,0.5948666666666667,,0.028385416666666656,0.003,16.007733333333334,0.0212,0.0036666666666666666,0.0033000000000000004,0.00625,0.02035,0.06875,0.005,8.316,0.0048676470588235295,0.007864583333333335
2022-08-14 09:58:48.74684782 +0000 UTC m=+28980.978649191,1660471128,0.020375,0.0075,0.006354166666666666,0.6399333333333332,0.175,0.008760504201680671,0.005,14.031333333333334,0.0212,0.0036666666666666666,0.00332,0.0032857142857142855,0.020833333333333336,0.06,0.003,7.812,0.004253561253561254,0.008418367346938776
2022-08-14 09:59:48.821750447 +0000 UTC m=+29041.053551801,1660471188,0.021767241379310343,0.007,0.006024590163934427,0.6276666666666666,0.15,0.007818181818181818,0.0064285714285714285,15.092266666666667,0.0228,0.003666666666666667,0.003260869565217391,0.006136363636363637,0.020044642857142855,0.004538461538461538,0.004,7.476,0.004385964912280702,0.008947368421052633
2022-08-14 10:00:48.910319411 +0000 UTC m=+29101.142120764,1660471248,0.022403846153846153,0.005,0.004352112676056338,0.7346,0.25,0.018,0.01,13.710533333333332,0.019600000000000003,0.003,0.003842105263157895,0.0036666666666666666,0.019736842105263157,0.007499999999999999,0.003,8.064,0.004700996677740864,0.009696969696969697
2022-08-14 10:01:48.834264014 +0000 UTC m=+29161.066065416,1660471308,0.022409090909090906,0.00875,0.0056896551724137925,0.6120666666666668,0.2125,0.008097345132743364,0.005,14.238533333333333,0.0214,0.0034000000000000002,0.0036,0.005,0.020047169811320757,0.003,0.00625,7.896,0.004404129793510324,0.00875
2022-08-14 10:02:48.681413671 +0000 UTC m=+29220.913215033,1660471368,0.021886792452830185,0.008333333333333331,0.006178571428571429,0.5725333333333333,0.175,0.008288288288288289,0.006666666666666666,12.315333333333333,0.0212,0.0032857142857142855,0.003461538461538461,0.006875,0.019807692307692307,0.0046,0.0036666666666666666,6.552,0.004226744186046512,0.00912162162162162
2022-08-14 10:03:48.92750415 +0000 UTC m=+29281.159305505,1660471428,0.02383333333333333,0.0075,0.004353846153846154,0.5839333333333333,0.375,0.009303278688524591,0.003,11.023066666666667,0.0228,0.003,0.0035555555555555557,0.003,0.02078125,0.075,0.0075,7.644,0.0049214285714285705,0.009743589743589744
2022-08-14 10:04:48.628622815 +0000 UTC m=+29340.860424170,1660471488,0.02,,0.006666666666666666,0.017866666666666666,,0.0065,,0.15186666666666668,0.019600000000000003,,,,0.02125,,,0.252,0.003421052631578948,0.008333333333333331
2022-08-14 10:05:48.544176831 +0000 UTC m=+29400.775978183,1660471548,0.0205,,0.007083333333333333,0.05446666666666667,,0.0069642857142857145,,1.4306666666666668,0.019600000000000003,,,,0.02,,,0.588,0.0034864864864864865,0.008333333333333331
2022-08-14 10:06:48.81306449 +0000 UTC m=+29461.044865843,1660471608,0.01796875,0.00875,0.006923076923076923,0.09013333333333334,,0.007159090909090909,0.004,3.7590666666666666,0.019600000000000003,,0.5,,0.019166666666666665,0.00625,0.0075,1.176,0.003849315068493151,0.007321428571428571
2022-08-14 10:07:48.550109842 +0000 UTC m=+29520.781911203,1660471668,0.020217391304347826,0.0075,0.006148648648648649,0.6702,0.25,0.008229166666666666,0.0036666666666666666,15.481866666666667,0.0228,0.003,0.0036315789473684214,0.005,0.019625,0.01,0.005,8.316,0.00446368715083799,0.008392857142857143
2022-08-14 10:08:48.567441243 +0000 UTC m=+29580.799242596,1660471728,0.019590163934426228,0.007,0.007261904761904762,0.6386666666666666,0.29166666666666663,0.05580357142857143,0.0064285714285714285,15.365466666666666,0.019600000000000003,0.005714285714285714,0.004166666666666666,0.0064285714285714285,0.019533898305084747,0.06666666666666665,0.004,7.98,0.004789473684210526,0.008
2022-08-14 10:09:48.547869611 +0000 UTC m=+29640.779670990,1660471788,0.019962686567164177,0.0075,0.004393939393939394,0.575,0.175,0.009289473684210528,0.005,13.723333333333334,0.019600000000000003,0.005,0.003588235294117647,0.003,0.0192578125,0.004,0.003,8.82,0.005168776371308017,0.008266129032258065
2022-08-14 10:10:48.670568146 +0000 UTC m=+29700.902369499,1660471848,0.02057377049180328,0.0075,0.006141975308641976,0.6978666666666666,0.2125,0.0175,0.00625,16.50733333333333,0.019600000000000003,0.0034000000000000002,0.0035,0.0032857142857142855,0.019078947368421056,0.0625,0.003,7.812,0.004695014662756599,0.00921875
2022-08-14 10:11:48.581563398 +0000 UTC m=+29760.813364761,1660471908,0.020416666666666666,0.0075,0.005657894736842106,0.6013333333333334,0.175,0.006970338983050848,0.005,16.705333333333332,0.019600000000000003,0.0038571428571428567,0.0033478260869565213,0.00625,0.019489795918367345,0.0045,0.004333333333333333,7.392,0.003980926430517712,0.00875
2022-08-14 10:12:48.527689749 +0000 UTC m=+29820.759491110,1660471968,0.02215,0.0075,0.005517241379310345,0.6814666666666667,0.5,0.08615384615384614,0.004,14.374799999999999,0.0212,0.0034000000000000002,0.003173913043478261,0.004,0.019905660377358494,0.00625,0.004,7.476,0.005311244979919679,0.009125
2022-08-14 10:13:48.683901533 +0000 UTC m=+29880.915702896,1660472028,0.020568181818181812,0.0071875,0.0063076923076923076,0.7238666666666667,0.23125,0.00994736842105263,0.005909090909090909,15.723866666666666,0.0212,0.0035714285714285713,0.0033478260869565213,0.0055000000000000005,0.01950892857142857,0.009375000000000001,0.003999999999999999,7.812,0.004453038674033149,0.00845
